date,product_id,product_name,category,business_type,unit_of_measure,opening_stock,units_sold,shrinkage_units,units_restocked,closing_stock,unit_cost_kes,selling_price_kes,supplier_name,supplier_county,supplier_lead_days,reorder_level,is_holiday,is_weekend
2025-09-27,PRD020,Earphones Generic,Accessories,Electronics,piece,84.0,5.0,0,0,79,150,300.0,,NAIROBI,2,12,0,1
2025-11-04,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,64.0,21.0,1,0,42,3800,4500.0,MEA Fertilisers,,7,5,0,0
2025-11-22,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,24.0,13.0,0,0,11,3800,4500.0,MEA Fertilisers,NAIROB,7,5,0,1
2025-08-30,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,112.0,38.0,0,48,111,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2026-01-19,PRD005,  Elianto Cooking Oil 1L  ,Oils & Fats,Mini Supermarket,btl,117.0,13.0,1,0,103,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-06-27,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,40.0,27.0,3,11,21,380,520.0,Kenya Seed Company,nakurru,5,15,0,0
2024-09-19,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,57.0,21.0,3,0,33,380,15524.424560611316,Kenya Seed Company,Nakurru,5,15,0,0
2025-06-10,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,63.0,18.0,1,0,44,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-07-14,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,109.0,1.0,2,43,149,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2026-04-07,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,,,3,0,63,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-02-07,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,98.0,8.0,0,0,90,55,70.0,,kiambu ,2,40,0,0
2025-06-10,PRD020,Earphones Generic,Accessories,Electronics,PCS,40.0,29.0,2,77,86,150,300.0,,NAIROBI,2,12,0,0
2026-03-25,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,31.0,11.0,0,0,20,55,70.0,Brookside Dairy Ltd,KIAMBU ,2,40,0,0
08-Feb-2026,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,72.0,19.0,2,0,51,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2024-03-18,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,66.0,9.0,3,0,54,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2025-03-22,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,49.0,6.0,3,0,40,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
2025-02-10,PRD020,Earphones Generic,Accessories,Electronics,PCS,77.0,34.0,0,0,43,150,300.0,,NAIROBI,2,12,0,0
2025-04-15,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,80.0,19.0,1,0,60,295,11889.619387045108,   ,Nairob,3,12,0,0
2024-11-27,PRD007,Omo Washing Powder 1kg,Detergents,MINI SUPERMARKET,pack,53.0,,3,0,26,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
12/05/2025,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,66.0,34.0,1,48,79,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2025-12-12,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,,38.0,0,0,30,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2025-04-10,PRD011,ORS Sachets x6,Rehydration,Pharmacy,PACK,12.0,3.0,1,74,82,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-05-09,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,85.0,11.0,2,0,72,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-11-23,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,Btl,6.0,0.0,2,0,4,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2026-02-13,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,70.0,6.0,2,0,62,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-02-02,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,Pcs,57.0,29.0,0,0,28,210,260.0,Brookside Dairy Ltd,kiambu,2,15,1,1
2024-06-14,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,107.0,33.0,2,76,148,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
07/05/2025,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,108.0,,3,0,89,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
"Jul 23, 2025",PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,101.0,36.0,1,21,85,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2026-03-12,PRD007,Omo Washing Powder 1kg,detergents,Mini Supermarket,pack,34.0,19.0,1,0,14,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2025-06-04,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,58.0,1.0,1,0,56,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-10-29,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,49.0,7.0,0,0,42,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2026-03-22,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,32.0,6.0,3,0,23,55,90.0,,Nairobi,3,40,0,1
2024-09-25,PRD002,  Pembe Unga 1kg  ,Flour & Grains,Mini Supermarket,BAG,18.0,10.0,1,58,65,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-07-11,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,36.0,9.0,2,14,39,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-09-26,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,113.0,14.0,3,0,96,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-04-21,PRD015,  CAN Fertiliser 50kg  ,Fertilisers,agrovet,Bag,45.0,26.0,1,11,29,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2024-02-19,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,115.0,40.0,2,8,81,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-09-24,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,22.0,15.0,2,0,5,55,90.0,   ,NAIROBI,3,40,0,0
2025-07-21,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,48.0,10.0,3,0,35,18,895.6398784968067,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-06-14,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,61.0,0.0,1,0,60,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-05-04,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,112.0,3.0,1,6,114,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2025-02-06,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,55.0,3.0,0,0,52,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-12-23,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,87.0,25.0,0,0,62,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2024-09-15,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,pcs,97.0,31.0,0,10,76,120,200.0,,Nairobi ,4,25,0,1
2025-02-09,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,112.0,1.0,1,0,110,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2024-06-17,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,28.0,23.0,1,0,4,120,200.0,Medipharm Ltd,,4,25,0,0
2024-06-20,PRD020,Earphones Generic,Accessories,Electronics,Pcs,71.0,34.0,2,0,35,150,300.0,,NAIROBI,2,12,0,0
27-Apr-2025,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,20.0,17.0,2,44,45,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-09-27,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,pcs,59.0,5.0,3,0,51,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-05-09,PRD003,Brookside Milk 500ml,DAIRY,Mini Supermarket,piece,66.0,,0,0,57,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-03-07,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,115.0,22.0,3,47,137,3800,4500.0,,Nairob,7,5,0,0
2026-01-08,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,103.0,4.0,1,10,108,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
12/28/2024,PRD009,  Paracetamol 500mg x10  ,Analgesics,Pharmacy,Strips,79.0,26.0,1,0,52,18,,Shelys Pharmaceuticals,nairobi ,2,60,0,1
2026-03-18,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,93.0,7.0,1,0,85,3800,4500.0,   ,,7,5,0,0
2025-12-18,PRD020,  Earphones Generic  ,Accessories,Electronics,PCS,113.0,31.0,0,24,106,150,,,NAIROBI,2,12,0,0
2024-11-05,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,pck,57.0,25.0,1,0,31,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-04-30,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,65.0,,2,69,101,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2025-08-03,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,32.0,8.0,1,0,23,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2024-10-11,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,67.0,,1,0,37,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2025-02-11,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,83.0,32.0,2,0,49,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2025-05-26,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,65.0,6.0,3,0,56,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-10-05,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,PCS,28.0,1.0,0,0,27,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,1,1
2025-03-07,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,7.0,0.0,1,75,81,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2024-01-12,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,100.0,35.0,1,0,64,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2025-05-27,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,,35.0,1,0,71,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2026-03-12,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,15.0,4.0,3,54,62,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-08-15,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,38.0,38.0,1,0,0,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-03-16,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,45.0,10.0,2,0,53,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,1
2024-03-02,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,114.0,4.0,3,56,163,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
25/04/2026,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,63.0,10.0,3,21,71,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2025-04-17,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet ,Bottle,113.0,,3,0,105,480,19405.530700764146,Interchemie Kenya,nairobi,4,8,0,0
01/09/2025,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,102.0,21.0,0,0,81,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2025-06-08,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,110.0,39.0,3,0,68,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2024-11-24,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,108.0,20.0,3,62,147,42,55.0,Unilever Kenya,Nairobi,3,35,0,1
2025-05-13,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,117.0,11.0,1,0,105,135,,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-02-06,PRD002,Pembe Unga 1kg,flour & grains,Mini Supermarket,BAG,91.0,8.0,0,0,83,78,95.0,,NAIROBI,3,25,0,0
2025-05-24,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,120.0,9.0,3,0,108,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2024-04-17,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,113.0,19.0,0,30,124,135,160.0,,Kisumu,5,30,0,0
2025-10-25,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,80.0,,2,0,63,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2025-08-28,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,20.0,12.0,1,0,7,35,60.0,,nairobi,2,50,0,0
2024-12-06,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,94.0,12.0,2,0,80,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
10-04-2024,PRD020,Earphones Generic,Accessories,Electronics,PCS,95.0,,0,9,98,150,300.0,,NAIROBI,2,12,0,0
2025-04-10,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,73.0,34.0,0,0,39,135,160.0,,Kisumu,5,30,0,0
2024-09-24,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,,10.0,3,0,13,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-03-30,PRD009,Paracetamol 500mg x10,analgesics,Pharmacy,Strips,83.0,38.0,3,0,42,18,30.0,,NAIROBI ,2,60,0,1
2026-01-02,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,116.0,22.0,0,14,108,35,60.0,,,2,50,0,0
2024-01-24,PRD018,Drenching Gun Dewormer,Veterinary,agrovet,Bottle,106.0,36.0,0,0,70,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-01-03,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,82.0,4.0,1,0,77,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2025-02-08,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,69.0,33.0,2,41,75,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2024-02-16,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmcy,bottle,61.0,26.0,2,65,98,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-04-19,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,22.0,,0,21,25,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2024-09-05,PRD008,Royco Mchuzi Mix 75g,Seasonings,mini supermarket,Pack,42.0,27.0,1,0,14,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-12-23,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,17.0,0.0,3,50,64,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-07-30,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,100.0,14.0,3,0,83,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
13-Jan-2024,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,23.0,13.0,1,46,55,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
2026-03-13,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,109.0,6.0,0,20,123,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-01-25,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,95.0,9.0,3,66,149,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2025-03-24,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,71.0,6.0,3,0,62,380,650.0,,NAIROBI,2,10,0,0
2024-06-26,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,24.0,9.0,0,17,32,120,5970.932523312044,Medipharm Ltd,Nairobi ,4,25,0,0
2024-08-04,PRD017,Newcastle Vaccine 100dos,Veterinary,AGROVET,VIAL,95.0,23.0,0,0,72,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2025-01-17,PRD012,Dettol Antiseptic 100ml,Antiseptics,PHARMACY,BOTTLE,110.0,33.0,2,0,75,145,,Reckitt Kenya,NAIROBI,3,20,0,0
2026-01-31,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,38.0,31.0,2,0,5,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2025-05-11,PRD020,Earphones Generic,Accessories,Electronics,PCS,47.0,5.0,0,0,42,150,,,NAIROBI,2,12,0,1
2024-01-21,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,22.0,4.0,1,0,17,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,1
2024-11-05,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,72.0,4.0,3,66,131,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2024-07-17,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,13.0,2.0,3,0,8,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2025-05-05,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,114.0,5.0,2,0,107,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-05-08,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,42.0,29.0,0,0,13,230,280.0,,Nairobi,4,20,0,0
"Mar 13, 2024",PRD003,  Brookside Milk 500ml  ,Dairy,Mini Supermarket,piece,100.0,30.0,1,68,137,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-06-10,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,75.0,30.0,2,48,91,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2026-04-07,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,117.0,15.0,1,0,101,210,,Brookside Dairy Ltd,kiambu,2,15,0,0
2026-04-21,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,44.0,39.0,2,75,78,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2024-08-24,PRD008,Royco Mchuzi Mix 75g,Seasonings,mini supermarket,Pack,19.0,4.0,3,26,38,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2025-06-20,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,69.0,34.0,0,0,35,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-03-09,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,17.0,17.0,1,62,61,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,1
2024-08-25,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,119.0,19.0,1,0,99,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2026-01-19,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,73.0,27.0,1,0,45,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-12-10,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,92.0,38.0,0,0,54,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2025-07-29,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,101.0,40.0,2,49,108,3200,3900.0,MEA Fertilisers,nairobi,7,5,0,0
2025-11-29,PRD010,Amoxicillin 250mg x6,ANTIBIOTICS,Pharmacy,Strips,53.0,10.0,2,0,41,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2024-09-25,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,63.0,31.0,0,0,32,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2024-07-16,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,-83.0,39.0,2,0,42,380,,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
25-Apr-2025,PRD003,  Brookside Milk 500ml  ,Dairy,Mini Supermarket,piece,98.0,-19.0,2,0,77,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-05-03,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,Bags,11.0,11.0,3,0,0,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-05-07,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,8.0,7.0,1,0,0,55,70.0,Brookside Dairy Ltd,KIAMBU ,2,40,0,0
2025-08-10,PRD013,Malaria RDT Kit,Diagnostics,Pharmcy,PCS,5.0,1.0,0,0,17,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,1
2025-08-30,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,47.0,30.0,3,0,14,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2024-10-21,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,108.0,1.0,2,0,105,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2025-04-02,PRD003,  Brookside Milk 500ml  ,Dairy,Mini Supermarket,piece,118.0,24.0,1,0,93,55,2089.8263831592158,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-11-07,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,110.0,11.0,3,79,175,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-09-21,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,bag,7.0,4.0,1,0,2,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2024-12-16,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet ,VIAL,51.0,21.0,2,1,29,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2026-04-18,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,66.0,28.0,1,51,88,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2024-08-22,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,Bags,14.0,,2,0,6,145,175.0,,Nairobi ,3,30,0,0
2024-09-08,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,106.0,29.0,1,0,76,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2025-05-27,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,24.0,5.0,3,79,95,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-05-10,PRD010,Amoxicillin 250mg x6,ANTIBIOTICS,Pharmacy,Strips,44.0,,2,0,8,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2025-11-11,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,105.0,35.0,1,39,96,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-11-24,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,48.0,13.0,1,0,34,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2026-01-20,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,pcs,96.0,38.0,1,69,126,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-04-26,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,btl,6.0,4.0,3,0,0,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2025-11-26,PRD010,  Amoxicillin 250mg x6  ,Antibiotics,Pharmacy,Strips,21.0,1.0,1,0,19,55,90.0,   ,NAIROBI,3,40,0,0
2024-04-09,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,94.0,22.0,0,0,72,3200,3900.0,MEA Fertilisers,nairobi,7,5,0,0
2024-01-29,PRD001,  Unga Jogoo 2kg  ,Flour & Grains,MINI SUPERMARKET,bag,64.0,19.0,3,0,42,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-09-07,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,84.0,6.0,0,0,78,480,,Interchemie Kenya,nairobi,4,8,0,1
2025-03-03,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,38.0,20.0,3,0,15,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-12-26,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,45.0,17.0,3,40,65,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2024-04-15,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,77.0,10.0,2,13,78,250,400.0,,Nairob,4,10,0,0
2024-07-15,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,98.0,1.0,2,0,95,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2024-01-17,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,29.0,13.0,3,0,13,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-06-11,PRD005,  Elianto Cooking Oil 1L  ,Oils & Fats,Mini Supermarket,btl,46.0,39.0,0,0,7,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-12-04,PRD009,Paracetamol 500mg x10,Analgesics,pharmacy,Strips,89.0,0.0,1,0,88,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-02-15,PRD001,  Unga Jogoo 2kg  ,Flour & Grains,Mini Supermarket,bag,31.0,8.0,1,0,22,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,1
2025-09-18,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,118.0,1.0,2,0,129,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-09-14,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,71.0,26.0,1,0,44,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2025-10-20,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,119.0,7.0,0,0,112,18,30.0,Shelys Pharmaceuticals,,2,60,0,0
2025-11-08,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,45.0,30.0,1,0,14,42,,Unilever Kenya,nairobi,3,35,0,1
2025-08-03,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,88.0,36.0,0,0,52,120,200.0,Medipharm Ltd,Nairobi ,4,25,1,1
2024-07-24,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,29.0,0.0,0,80,109,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
